Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,0.004381915857,0.002271585747,0.000915641294,-0.006864387402,-0.004990559986,0.004180930456,0.013636916605,-0.001800171719,0.003311161551,0.003360934711,-0.009169520579,-0.003626170312,0.004898396035,0.009348038503
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,0.003958192861,-0.010517146999,0.004903442256,0.010203521021,0.001172504272,-0.008662036773,-0.000187057945,-0.007781230058,0.000256978884,0.001040420801,0.007991472904,-0.006795601103,-0.000438349292,-0.001833239393
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,0.002015267906,0.000756703564,0.003469181734,0.000874075439,0.000065784068,-0.000157054037,0.009031105251,-0.008594722292,-0.002589119112,-0.001209406345,-0.003278188378,0.003131013448,-0.007332388156,0.001646456512
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,-0.013739255042,-0.013830122056,-0.006692239087,-0.005219636615,0.009382613942,-0.011994368802,0.062716735407,0.066061179641,-0.007662746461,-0.036054667332,-0.017985736238,0.024154904361,0.013595120145,-0.012859359023
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,0.018314577562,0.083592880443,-0.006818231329,0.001093283633,0.041116332417,-0.025009588846,0.002646281275,0.011015684935,-0.055741676366,-0.027880405816,-0.004264816979,0.03552323642,-0.024074604533,-0.001876723239
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,0.049523916949,-0.174696744409,0.004809680588,0.012898816738,0.001417582172,-0.10145817454,0.061310530577,0.031714000816,-0.055718934872,-0.102706762953,-0.041656072077,-0.015530210876,0.023208392774,0.001500192668
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,0.09079335561,-0.010500921386,0.013561746329,0.001795025587,0.214134880815,0.005755270521,-0.047207931257,0.0004829729,0.038668499616,0.020729997891,-0.04756490545,-0.016234528829,0.077496589291,0.054400267196
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.004545794785,0.010062829849,-0.003606894184,-0.006907126107,-0.000095451393,0.002911832511,0.007821115048,-0.001814807261,-0.001839786879,-0.001605914909,-0.002347344765,-0.000911344746,-0.002513691992,0.002675244764
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,0.002577771255,0.003894146995,0.006689309035,-0.002441620825,0.003747112112,0.000929658575,0.004580957501,-0.001313539933,-0.005079312723,-0.001218242191,0.005615688734,-0.008789034341,0.008741817458,0.009095041584
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,1.796405382138,2.492937027764,3.747192405727,3.273469046183,1.699247623744,-1.785145846902,5.017154390826,3.295789995968,3.071264940693,0.829593110753,3.087421222574,1.348545847012,5.696829345115,4.61040633845
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,0.015915449103,0.415624963907,0.745592787712,0.181869731464,-0.007033735747,-0.135370447474,1.16764446956,1.142872433514,0.581001967264,-0.356824573423,0.512525118831,-0.021312020985,2.253472961216,1.016213515089
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,0.78204205842,0.571600301625,0.744158527189,1.233215666327,0.405389804785,-1.319427431137,1.437866022036,0.923834466258,-0.015033264723,0.818494184396,0.863530822617,-0.251408427813,1.249316455627,1.604964028829
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.43766451562,0.210084805229,0.81050076774,0.741617165022,0.061461667817,-1.020970298333,1.376903445398,0.868119395487,0.556807291614,0.352063157209,0.603958900859,0.543745198766,0.671994707929,0.884902184523
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,0.039385569176,0.067299415402,0.114915179898,0.133168288405,0.066216179088,0.061756433836,0.052009957238,0.054557643291,0.229372984372,0.090232758148,0.096323172102,0.095192840015,0.294269752289,0.154863762493
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.209595244145,-0.052501656819,0.168139577019,0.207810746399,0.127008397272,0.133213487593,0.442473141488,0.041305159621,0.511634724665,0.189671362768,0.081598123069,0.452143313166,0.247501658098,0.236589673478
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.300298540164,0.282313856713,0.670820787155,0.64195464224,0.621351160902,0.297631332544,0.49299579185,0.445447369382,0.376114749668,0.154631713181,0.278648199809,0.350629753092,0.360564314938,0.288694191289
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,0.098718599653,0.083002858171,0.106778425106,-0.004352454515,0.175422891592,-0.092962057758,-0.080666449522,0.066122161068,0.057427958159,0.071749273961,-0.014175949744,0.036716308348,-0.004353081126,0.023714508078
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,0.079073797634,0.085671233896,-0.139889479312,0.001318006499,-0.029730529109,-0.050511871404,0.032010454315,0.200108112752,0.073649465952,0.11731131099,-0.028559725912,-0.017898213207,0.03516651951,0.128028300235
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,-0.104012922518,0.140702611207,-0.156955568001,0.163125362891,0.181396342948,-0.170473291333,0.091324828083,-0.223954289884,0.14345107109,0.168213512108,-0.090383711676,0.093408567866,0.155069732406,0.049014199976
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-0.066258760694,-0.030580854358,0.27198208988,0.29157033512,0.180195461235,0.031679319164,-0.044514558471,-0.158223629576,0.109762958698,-0.19360331399,-0.172876582191,-0.13277247143,0.250871075024,-0.040170178773
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,-0.001277074534,-0.004057878176,0.026367539206,0.02233855575,0.0021270182,-0.002934630677,0.011813428667,-0.002836855974,0.007097620331,0.013601679579,-0.00836993576,0.011958465132,0.009074249816,0.005334677221
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-0.058934406056,0.272824823523,0.187902778702,-0.438799657291,-0.401984511851,0.260342397813,0.009273103291,0.118880852269,0.049486628394,-0.385362145243,0.581485207692,-0.162234304856,0.200420007835,0.312268365138
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,0.132136613609,0.093157141472,0.078384754845,0.037610059919,0.016243505274,-0.001371689695,0.088542504667,0.026472037369,0.079177923185,0.001928423268,0.12555450551,0.019725171293,0.014682603914,-0.023938845189
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-0.067941841583,0.357795405972,0.118494238587,0.061022597952,0.301183971338,0.224252899962,-0.060521747775,-0.20691485961,0.311312862024,-0.2125142322,0.258163077369,0.330651667625,-0.041221612361,-0.030072043936
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Total<C1>,43028.600000000006,45411.350000000006,48371.748999999996,53738.132,60492.715,65592.169,65811.81599999999,72901.369,81585.711,87516.444,91422.446,96536.022,101300.73499999999,113923.56900000002,127814.09699999998
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias<C1>,2770.882,2930.519,3182.374,3370.291,3873.114,4409.378,3749.228,4349.631,4784.835,4098.393,4400.007,4605.79,4761.648,6218.405,6779.888
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",2770.882,2930.519,3182.374,3370.291,3873.114,4409.378,3749.228,4349.631,4784.835,4098.393,4400.007,4605.79,4761.648,6218.405,6779.888
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,13275.454,13063.78,12597.782000000001,14199.502999999999,16661.348,18179.734,18398.138,19834.125,23490.683,24807.631,25359.659,25484.196999999996,26326.462999999996,28166.225,32116.926
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,637.337,566.592,649.29,1009.218,1268.136,1337.444,1154.396,1605.395,1690.297,1896.023,1878.566,2206.904,2079.08,1956.652,1706.884
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,637.337,566.592,649.29,1009.218,1268.136,1337.444,1154.396,1605.395,1690.297,1896.023,1878.566,2206.904,2079.08,1956.652,1706.884
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",3926.787,4006.547,4219.962,3733.617,4269.596,4726.277,4347.771,3361.434,3642.899,4322.155,5711.353,6586.067,6464.982,6353.932,10838.069
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,7063.782,6581.581,5651.811,7363.731,8884.609,9613.848,10164.042,11663.352,14725.905,14756.474,13777.365,12665.661,13272.585,14814.628,14131.177
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,1647.548,1909.0600000000002,2076.719000000001,2092.937,2239.007,2502.1650000000004,2731.929,3203.9439999999995,3431.582,3832.979,3992.3749999999995,4025.5649999999996,4509.816,5041.013,5440.796
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,1214.623,1390.645,1501.919,1484.026,1598.699,1534.033,1811.265,2235.866,2351.406,2698.12,2942.781,3040.158,3382.691,3714.501,3972.905
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,17.273,19.692,23.631,25.556,27.22,30.899,35.257,35.582,39.932,42.815,48.775,53.359,58.492,73.205,61.198
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",14.617,16.446,16.663,16.425,16.334,16.477,18.351000000000003,20.587,21.078,20.839,20.081999999999997,22.716,31.98,35.824999999999996,40.730000000000004
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",42.160000000000004,45.702999999999996,45.905,48.446,45.862,44.222,48.887,59.771,62.04900000000001,68.395,73.297,67.485,66.64,76.051,92.159
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,25.47,28.263,24.93,27.657,34.02,35.212,33.333,34.511,30.844,33.384,36.48,43.835,41.758,45.542,46.39
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,19.637,21.632,23.226999999999997,25.057,25.39,25.608999999999998,28.642,31.477,28.317,29.298000000000002,31.823999999999998,29.829,35.494,29.194,34.431
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,66.911,67.854,73.361,77.71799999999999,73.398,84.36500000000001,80.44,103.54,161.25,202.754,186.874,190.525,237.51600000000002,263.762,249.447
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,109.311,120.592,147.703,146.611,154.427,183.196,177.282,169.303,200.855,158.382,132.039,125.935,171.232,158.622,182.828
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,77.516,97.047,112.505,122.223,139.43,276.281,206.05,243.12900000000002,264.929,236.765,168.93,128.96,118.064,144.99599999999998,164.548
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",4.835,51.853,49.133,57.187000000000005,64.295,207.954,223.28699999999998,189.529,188.393,261.65700000000004,268.558,236.01,283.06899999999996,404.30199999999996,480.832
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",40.369,32.432,37.915,38.7,36.763,37.606,39.87,45.986,47.568,48.909,51.365,49.551,52.337,53.201,61.749
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,14.826,16.901,19.827,23.331,23.169,26.311,29.265,34.663,34.961,31.661,31.37,37.202,30.543,41.812,53.579
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,26982.264000000003,29417.051000000007,32591.592999999993,36168.337999999996,39958.253,43003.057,43664.45,48717.613,53310.193,58610.42,61662.77999999999,66446.035,70212.624,79538.93900000001,88917.28299999998
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,2659.884,2872.062,3147.934,3671.057,3983.169,4311.544,4549.091,5380.867,6593.638,7528.841,7217.478,7914.289,8645.089,12384.944,14470.027
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,3417.136,4142.024,4745.536,5155.459,6134.473,6887.478,6053.195,7413.47,8599.703,9152.633,10139.483,11136.264,11702.79,13742.997,17217.75
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",2981.116,3384.461,3904.537,4623.488,5017.92,5231.205,5045.725,6234.232,6918.835,8042.859,9083.544,10067.298,10795.371,12106.142,13286.654
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,304.882,339.625,413.583,543.904,682.52,750.106,806.28,886.2,868.212,920.327,971.931,1011.056,912.099,847.994,878.356
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,640.39,744.601,972.705,1123.57,1516.709,1362.212,1432.189,1654.858,1691.231,2024.692,2203.755,2218.649,2417.921,2760.451,3240.898
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,6324.789,6593.51,6879.45,7483.266,8114.729,8898.327,9275.428,9782.285,10419.115,10955.683,11521.634,12036.021,12494.62,13114.737,13561.433
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",486.844,565.822,660.927,701.979,675.538,830.062,814.297,750.709,821.68,878.628,955.949,1017.262,1053.119,1050.548,1071.436
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1090.509,1180.392,1282.28,1258.396,1316.391,1358.821,1411.002,1465.975,1665.63,1827.276,1965.111,2008.589,2043.242,2132.003,2331.859
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,2312.862,2407.094,2670.895,2841.08,3132.377,3511.389,3566.917,3837.372,3899.027,4387.462,4784.86,5013.375,5434.813,5748.726,6094.279
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,1146.853,1225.966,1252.905,1354.805,1607.418,1905.784,2030.684,2189.159,2292.97,2488.043,2522.145,2496.455,2614.093,2945.277,3090.923
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",124.541,131.994,137.496,163.673,187.788,195.717,200.169,220.035,222.842,230.732,251.913,250.968,274.893,282.706,288.326
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,1968.831,2051.75,2352.965,2666.836,2596.305,2270.284,2500.359,2593.831,2834.69,3038.831,2873.769,3441.306,3488.006,3844.11,4438.651
Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1072.907,1194.026,1291.477,1387.971,1474.299,1536.127,1591.733,1717.893,1783.407,1923.739,1993.556,2176.061,2270.369,2366.778,2453.741
"Valores corrientes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",2450.72,2583.724,2878.903,3192.854,3518.617,3954.001,4387.381,4590.727,4699.213,5210.674,5177.652,5658.442,6066.199,6211.526,6492.95
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,6.439628526143,6.453274346612,6.578993039925,6.271693627162,6.402612281495,6.722415293204,5.696891877288,5.966459971417,5.864795368395,4.682997631851,4.812830100827,4.771058413822,4.700506862068,5.458400798521,5.304491569502
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",6.439628526143,6.453274346612,6.578993039925,6.271693627162,6.402612281495,6.722415293204,5.696891877288,5.966459971417,5.864795368395,4.682997631851,4.812830100827,4.771058413822,4.700506862068,5.458400798521,5.304491569502
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,30.852628251907,28.767653901503,26.043676857746,26.42351431196,27.542734691277,27.716317781777,27.955675922998,27.206793606304,28.792643603976,28.346251134244,27.738985456591,26.398640084838,25.98842249269,24.723790912836,25.127843292591
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1.48119390359,1.247688077981,1.342291757943,1.878029552646,2.09634498964,2.039029994571,1.754086226704,2.20214657423,2.071805196378,2.166476279589,2.054819228967,2.286093785799,2.052383923967,1.717512905517,1.335442678127
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,1.48119390359,1.247688077981,1.342291757943,1.878029552646,2.09634498964,2.039029994571,1.754086226704,2.20214657423,2.071805196378,2.166476279589,2.054819228967,2.286093785799,2.052383923967,1.717512905517,1.335442678127
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",9.125992944228,8.822787695147,8.724021949258,6.947798259902,7.058033351619,7.205550711397,6.606368376159,4.610933986713,4.465118898087,4.938677581553,6.247210887357,6.822393199504,6.381969489165,5.577363890347,8.479556836364
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,16.416481131155,14.493251136555,11.684115453423,13.702990271415,14.687072649988,14.657005777626,15.444098974567,15.998810667054,18.049612878902,16.861372932383,15.070002611831,13.120139754671,13.102160611174,13.004006221048,11.056039460186
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,3.828960272935,4.20392699182,4.293247697122,3.894696227997,3.701283700029,3.814731298183,4.151122345568,4.394902378308,4.206106630608,4.379724340719,4.366952728436,4.170013344863,4.451908468384,4.424907895925,4.256804317915
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,2.822827142877,3.062329131374,3.104950784393,2.761588363362,2.642795913524,2.338744126605,2.752188148098,3.066973954906,2.882129690578,3.082986324262,3.21888237381,3.149247231256,3.339256126819,3.260520217726,3.108346491702
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.040143067634,0.043363608437,0.04885289552,0.047556546997,0.04499715379,0.047107757635,0.053572446626,0.048808411266,0.048944845256,0.048922234546,0.053351230616,0.055273667689,0.057740943341,0.064257993884,0.047880477534
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.03397042897,0.0362156157,0.03444779307,0.030564888262,0.027001598457,0.025120376794,0.027884050487,0.028239524555,0.025835406399,0.023811525066,0.021966159164,0.023531112562,0.031569366204,0.031446521834,0.031866594496
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.097981342642,0.100642240321,0.094900434549,0.090151998585,0.075814087696,0.067419633585,0.074283013251,0.081988858124,0.076053758973,0.078151027252,0.080173965155,0.069906547423,0.065784320321,0.066756160001,0.072103940147
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.059193187787,0.062237744529,0.051538347311,0.051466247468,0.056238176779,0.053683237705,0.050648959451,0.047339303052,0.037805639765,0.03814597403,0.039902673354,0.045407920372,0.041221813445,0.03997592456,0.036294901023
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.04563708789,0.047635668175,0.048017697272,0.046627969874,0.041971996132,0.039042770487,0.043521060109,0.043177515638,0.03470828366,0.033477137165,0.03480983215,0.030899346567,0.03503824528,0.025625952782,0.026938343116
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.155503548802,0.149420794581,0.15166083823,0.144623560789,0.121333618437,0.128620537003,0.122227291221,0.142027511171,0.197644903775,0.231675318069,0.204407132139,0.197361561055,0.234466215867,0.231525401034,0.195163918421
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.254042659998,0.265554756685,0.30534971973,0.272824890899,0.255281978995,0.279295536027,0.269377158655,0.232235693681,0.246188943552,0.1809739893,0.14442733243,0.130453894195,0.169033324388,0.139235455308,0.143042124688
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.18014994678,0.213706485273,0.232584106066,0.227441847067,0.230490564029,0.42121034296,0.313089673745,0.333504025144,0.324724754804,0.270537728887,0.184779567154,0.133587439516,0.116548019123,0.127274804742,0.128740102901
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.011236712326,0.11418511011,0.101573751241,0.10641791568,0.106285525455,0.317040895537,0.33928101908,0.259980028633,0.230914209965,0.298980383618,0.293754993167,0.244478687966,0.279434300255,0.354888811463,0.376196375272
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.093818994808,0.071418268781,0.078382528612,0.072015901111,0.060772607082,0.057333063647,0.060581826218,0.063079748201,0.058304327335,0.055885497359,0.056184232918,0.051329026174,0.05166497558,0.046698852983,0.048311572393
