Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,73.323037967639,80.435466143551,73.16916398848,82.88965872254,86.803010698833,110.698832728133,112.365568958081,108.825076171793,114.831448168399,105.997189643419,100,98.910917261433,95.718519136859,86.904851343267,86.77212460175
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",97.881673561176,105.00846775313,97.223687498265,112.671090257919,116.979927260612,104.417113190261,97.165384935728,114.003720258752,107.943030067464,97.995502373747,100,102.945667564341,108.814792193009,116.605125072878,110.347316693967
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",104.968598717781,110.19451349819,107.08055301147,119.894020672511,119.824240045357,107.39456583366,102.524096122814,119.645427188277,113.703170657246,98.455013301932,100,97.868419904924,97.505342579266,119.499324000174,138.079506302063
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,182.302545146853,238.535705537865,280.797835623149,239.737023759157,202.166046894832,195.361731501481,183.651383909684,138.2150571155,111.791623059966,102.238972143668,100,108.353002738872,96.299182791868,80.361954173996,122.990380547329
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,105.190967231963,102.200704225352,112.57275797643,125.880281690141,119.683278240874,125.907229088819,115.190248634665,118.708680655361,104.418475136533,105.526911468813,100,94.2350531762,104.747233400402,143.141887036505,122.013329979879
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,68.282031550596,67.220084647942,73.081954597922,71.514043863024,67.51058099269,69.749903809157,79.013081954598,75.752212389381,81.508272412466,115.048095421316,100,98.106964217007,81.215852250866,76.794921123509,96.090804155444
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,185.954655751623,199.578107721415,224.785778299538,238.024286320732,230.449616628321,260.808041633693,195.354992217267,167.59500437615,161.606230379389,108.037178929494,100,128.481135388115,137.98628981117,136.075720492435,182.175706342011
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,163.902596166518,172.52793112032,191.292665426911,211.245662073712,212.295550056375,228.009459241796,197.386262135211,184.770767135724,153.408109176636,122.215307571786,100,107.137627575301,105.283850467837,175.974843688226,203.684857891731
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",90.283315844701,101.902763203917,107.198321091291,103.74956278419,83.050017488632,111.000349772648,143.917453655124,106.5197621546,70.745015739769,69.786638684855,100,141.717383700595,195.946135012242,298.471493529206,389.167541098286
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",113.186530099128,118.034746408919,117.520557261505,121.305360344579,123.555839498794,94.517033159533,89.767739010366,100.297796921048,112.225130350555,102.65750262762,100,98.875790862065,109.313109247161,105.397440389094,96.459411000969
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,64.797251249432,61.730463425716,63.743752839618,66.333484779646,61.500454338937,62.000227169468,73.935143116765,87.64482053612,109.708655156747,105.628123580191,100,91.986597001363,75.247046796911,110.259541117674,122.589164016356
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,62.998890588524,68.186234344916,69.109707084766,73.070373643207,82.628716418368,87.122756231479,79.650380923014,85.952591739018,90.985326932581,96.16369718453,100,102.932441765376,109.629704656445,115.353957787363,122.765411235599
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,68.319652664613,76.492189730426,83.099575163332,91.157417836771,94.903749247838,99.439959365505,87.580239175367,89.690478844162,95.26857846583,101.946572954257,100,111.675047320994,115.219711765606,121.478655145783,133.816046621209
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,64.393831839755,71.107766368423,75.216978688152,80.019366129857,86.602312537394,88.23382163669,71.0899642859,79.643694639958,91.944906685591,92.925134065295,100,98.087417633754,103.227447755997,105.137119874617,118.098816497051
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",62.827996630739,69.810192569712,70.395737907576,76.5494440108,91.187896643369,90.779625542512,83.779716784047,88.827585209302,90.854649451688,93.952403908476,100,107.103563872135,116.935187075748,127.771113931192,136.480090707439
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,48.505005388795,54.81925224837,58.252869305177,59.584136693996,62.542263408885,66.887272943645,68.067673278777,71.433630492804,74.34290776092,93.115395061503,100,102.580671166446,121.348887739365,150.203075499747,161.51565725539
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,19.40040326152,24.937532311876,27.565727765435,36.435945588391,44.068706778867,55.822311167186,62.76834271428,71.799272615366,77.991721024555,88.607032212061,100,110.497037893833,133.837981564257,152.106001411834,167.055466529589
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,61.773299945688,65.339261842432,67.650840324856,74.713645327474,81.557476111326,88.769162494417,88.323884591132,91.048002696472,94.823661251381,98.320632944373,100,102.957320488766,106.84094721772,112.943900815612,118.177528340199
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",59.786909184705,68.374471814628,73.908786702556,79.086910155443,86.309314968823,91.858884307931,83.544376354122,90.155123900813,103.808574203429,102.235701609992,100,103.450210164734,102.92531836733,119.141031099203,122.200010816793
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,66.542979449084,72.953645798477,79.795606253269,82.979498657783,88.548893631472,95.136043545832,90.150878575837,91.765504899154,95.620629738968,100.989745610839,100,102.721614527175,110.944459729772,125.814191559029,136.660990439647
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",75.730580037269,82.574895272232,86.372219308837,85.134845811094,88.170560579193,91.477075910809,86.024714083964,86.509565952329,90.023774012026,93.664100770835,100,103.078770229088,108.57794863586,117.332406652734,130.909270243876
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,74.023204848458,76.045845387584,79.019959782174,84.012184709777,89.709077255012,94.18478081889,96.752402664909,98.896504891759,104.443677139705,100.859018587837,100,98.451442576852,107.619153901277,104.769190436136,103.883293812026
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,64.059939803295,60.634391138453,65.507580055487,74.869637058438,81.367202818911,83.152454528912,82.037151467793,86.082377818497,92.202337220267,95.13975347182,100,98.730439233538,97.158337963724,99.947374106075,105.955717567882
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",68.256873282905,71.355304687303,70.058755821671,78.051227907055,86.534274696069,89.124179784973,83.883261312176,89.266168353073,89.237714628183,96.296282812102,100,92.017525926216,95.591465002759,102.103503224849,106.645120998345
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,61.175796719565,66.466371477308,60.489593683375,60.087819992933,77.620462393132,83.558309924039,70.815446370625,82.202281918735,85.432458430807,95.463653273618,100,105.638929386405,114.445394704426,118.528277359099,122.828465545338
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,67.633003699056,73.493193435286,80.178349180229,87.90602013415,87.98227270349,89.880106163415,88.927953348802,90.161484343674,94.320857421086,99.880574837743,100,103.679217467616,107.523016497088,113.612311107507,115.660641101846
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",68.025094587914,69.414832800355,73.486205364469,77.999170991233,84.244798052761,87.749491595784,92.878854006093,97.518198977418,97.352179935049,100.769430229269,100,88.980360604328,93.652743830703,94.870544465891,97.644226520955
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.811143939162,4.294632553094,6.526606425507,10.632931394151,5.243006099254,-8.544456824866,5.10421332495,5.588053544447,4.68616434338,4.433174965832,3.723874321602,5.071753400853,7.283176370713,4.438314500152
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,8.624637188298,6.548439216857,12.305955951481,-19.075050133986,-16.191023387013,18.752724089285,21.508712951072,3.105912513024,-5.093917710197,4.84595236116,-2.31765287525,1.884403600477,-0.852417025202,7.310934261368
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,8.624637188298,6.548439216857,12.305955951481,-19.075050133986,-16.191023387013,18.752724089285,21.508712951072,3.105912513024,-5.093917710197,4.84595236116,-2.31765287525,1.884403600477,-0.852417025202,7.310934261368
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,12.801671624845,23.543748494636,10.437668042568,0.030016905202,5.321991671453,-9.598791948898,-12.560473047018,3.835682949693,-2.019206036539,7.978459051031,10.338570638104,-5.101079602526,24.644741420306,-9.364008850692
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,36.776173650086,-17.417330679533,28.942240431698,-26.503259397298,3.798571964706,-2.798142790847,-13.520929512242,-28.809712151176,-29.632979101013,0.459689446443,51.116894004227,3.814648945392,-9.968689335588,17.596733694556
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,36.776173650086,-17.417330679533,28.942240431698,-26.503259397298,3.798571964706,-2.798142790847,-13.520929512242,-28.809712151176,-29.632979101013,0.459689446443,51.116894004227,3.814648945392,-9.968689335588,17.596733694556
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,9.21580493475,13.111147992719,4.747664364025,21.519447985533,8.51512177747,10.82164925624,-7.022068314246,2.02445447623,10.028453837098,3.195673406318,9.362274783683,8.355198517502,1.606996047478,1.539617913207
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,11.561002869162,40.710938970655,9.96929526832,2.314278694173,5.791194847007,-12.845863455108,-15.29639688551,9.709060033935,1.298007671805,11.229404979065,9.27164876085,-8.506027628446,33.47964135411,-15.348223794528
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,5.487479621045,1.777380519965,4.549883288777,0.592128660143,2.823823589818,-6.07376071265,-3.23715348938,-2.632828703678,-12.38255998752,-2.777892922093,6.025087912424,2.153902539871,8.901053755117,12.107324143007
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.905628191947,-5.254543631334,6.25708597756,5.848398464812,-2.561733240425,1.425651264275,2.239123134354,-0.360221120979,-9.21750176339,-0.276435806272,4.095127055156,2.648938054039,9.741772309409,8.001248980479
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,9.700127508425,-9.033704289228,13.284960773353,4.721158268237,27.528794032511,1.505649326982,-3.150869807466,5.519290413474,-7.693239670743,-5.657876084822,-1.089082738567,-3.227548801449,-9.207902371525,-0.152726504292
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,7.28103017926,-7.41347857124,15.888517661841,3.824261390237,-10.739290376172,-6.944961446424,17.329561689239,-5.316221415873,-9.215534979424,2.045499617531,2.945667564341,5.701186623517,7.159259070266,-5.366666666667
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,4.978550580121,-2.825876160133,11.966194888504,-0.058201924301,-10.373255200277,-4.535117464314,16.699811764205,-4.966555488727,-13.410494419086,1.569231109979,-2.131580095076,-0.370985171734,22.556693652995,15.548357664234
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,30.846064351825,17.717318248012,-14.622908959704,-15.67174576342,-3.365706308187,-5.99418704052,-24.740530578593,-19.11762336679,-8.545050742463,-2.189939997169,8.353002738872,-11.124583207032,-16.549702869563,53.045532318733
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,-2.842699411649,10.14871064705,11.821264711749,-4.922934208649,5.200351243236,-8.511807091389,3.054453013514,-12.038045945701,1.061532770738,-5.237442650301,-5.7649468238,11.155275950815,36.654575390394,-14.760569036817
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,-1.555236243766,8.720414412867,-2.145414341371,-5.598149194308,3.31699532657,13.280560458959,-4.126999586083,7.598537180008,41.148980362538,-13.079830106017,-1.893035782993,-17.217036630324,-5.443433769187,25.126509344156
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,7.326222575458,12.630478796457,5.889388608719,-3.182309590965,13.17356281583,-25.096254320392,-14.210022240048,-3.573360685215,-33.147887506648,-7.439271377809,28.481135388115,7.398093419974,-1.38460808052,33.878186117808
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,5.262476101989,10.87634575152,10.430612487035,0.496998599809,7.401902291993,-13.430669590822,-6.391273061773,-16.973820288385,-20.333215611786,-18.17718910435,7.137627575301,-1.730276420542,67.143244577651,15.746576966762
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,12.869982953665,5.196677421569,-3.217175672148,-19.951453037557,33.654818059299,29.654955096896,-25.985514995382,-33.585079135746,-1.354691980619,43.293905372895,41.717383700595,38.265419453563,52.323235929384,30.386837448584
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,4.283386287702,-0.435625240074,3.220545554981,1.85521822599,-23.502577018665,-5.024802398474,11.730336562744,11.89191965891,-8.525387934992,-2.588707653701,-1.124209137935,10.555989786879,-3.582067041213,-8.480309725861
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-4.732898023577,3.261419568517,4.062722736992,-7.28595890411,0.812632745406,19.249793899423,18.542842877444,25.174145472218,-3.719425391484,-5.328243453949,-8.013402998637,-18.197814410076,46.530057738028,11.182363697237
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.234023977142,1.354338964047,5.730984438385,13.081009852,5.438835320103,-8.576835297326,7.912342342839,5.855245422783,5.6914344615,3.9893462167,2.932441765376,6.506464605527,5.221443539282,6.424966763514
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,11.962205232414,8.637987036574,9.696611153068,4.109738406341,4.779800749306,-11.926513512085,2.409492927473,6.219277334176,7.009650606702,-1.909404993074,11.675047320994,3.174088150976,5.432181077583,10.156015853667
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,10.426362800363,5.778851635472,6.384711969907,8.226691519718,1.88390939167,-19.430029248173,12.032261430964,15.445305621798,1.066102968657,7.613511678911,-1.912582366246,5.240254301969,1.849965450211,12.328373307059
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,11.113192069468,0.83876768751,8.741589031006,19.12287257175,-0.447725099367,-7.71088084648,6.025167688578,2.282021105955,3.40957174507,6.436872118158,7.103563872135,9.179548138426,9.266609244337,6.816076426271
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,13.017722210241,6.263524064958,2.285325005787,4.964621254951,6.947317378575,1.764760743238,4.945015823064,4.07269971867,25.251214764096,7.393626944233,2.580671166446,18.296055542925,23.777875758001,7.531524716125
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,28.541309042472,10.539115982649,32.178427859532,20.948437229273,26.671089867234,12.443109935543,14.387714428267,8.62466733105,13.61081797921,12.857859589149,10.497037893833,21.12359219335,13.649353968183,9.828320368029
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,5.772658899361,3.53780930063,10.440084659263,9.160081473546,8.842458995723,-0.501613275119,3.084237200334,4.146887842775,3.687868246009,1.708051509978,2.957320488766,3.772074399875,5.712185970661,4.633829261069
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,14.363616964029,8.094124519064,7.006099929263,9.132237938219,6.429861413119,-9.051392270276,7.912857615539,15.144397469452,-1.515166358373,-2.186811040355,3.450210164734,-0.507385916924,15.754833688249,2.567528322835
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,9.633873328888,9.378503815549,3.990059796536,6.711772261553,7.438997421894,-5.240038143476,1.791026719677,4.201061002226,5.615018314069,-0.980045652014,2.721614527175,8.004980490665,13.402861094169,8.621284090618
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,9.037716641804,4.598642267829,-1.432605886065,3.565772321753,3.750135317157,-5.960358671895,0.563619273285,4.062219040185,4.043739333038,6.764490532682,3.078770229088,5.334928224842,8.062832395401,11.571281948836
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,2.732441189579,3.910949216795,6.317675864888,6.78103130506,4.989131201467,2.72615365635,2.21607129931,5.609068039378,-3.432145104459,-0.85170230671,-1.548557423148,9.311911623102,-2.648193524877,-0.845569790529
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-5.347411620055,8.037004784803,14.291562892449,8.678505754477,2.194067939111,-1.341274971902,4.930968809042,7.109421878045,3.185837084082,5.108533868147,-1.269560766462,-1.592316697888,2.870609152857,6.011507071141
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,4.539369085303,-1.817032204282,11.408241541896,10.868562886821,2.992924015369,-5.880467551501,6.417140865403,-0.031875149807,7.909848670295,3.846168387543,-7.982474073784,3.883976493139,6.812363658097,4.448052838593
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,8.64815015323,-8.992183056019,-0.664202990923,29.178363272725,7.649848181571,-15.250264833023,16.079592986698,3.929546037743,11.741667074858,4.751909832509,5.638929386405,8.33638259037,3.56753774603,3.627985053061
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,8.664689450001,9.096292367305,9.638101847857,0.08674328473,2.157063464729,-1.05935880058,1.387112767606,4.613248226435,5.894472939147,0.119567956483,3.679217467616,3.707395872922,5.663247562054,1.802912003436
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,2.042978728453,5.865277491662,6.141241889387,8.007299285566,4.160130505421,5.845461115532,4.995049756989,-0.170244163766,3.510193912966,-0.763555204707,-11.019639395672,5.251027524099,1.30033631197,2.923649348362
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.811143939162,4.294632553094,6.526606425507,10.632931394151,5.243006099254,-8.544456824866,5.10421332495,5.588053544447,4.68616434338,4.433174965832,3.723874321602,5.071753400853,7.283176370713,4.438314500152
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.090730264124,0.068770804355,0.13202822767,-0.215755473467,-0.133957937816,0.123553715509,0.184009149136,0.030718606212,-0.049196363228,0.042429212709,-0.020372644676,0.015599486467,-0.006842427736,0.054235230609
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,0.090730264124,0.068770804355,0.13202822767,-0.215755473467,-0.133957937816,0.123553715509,0.184009149136,0.030718606212,-0.049196363228,0.042429212709,-0.020372644676,0.015599486467,-0.006842427736,0.054235230609
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,1.605967898336,3.061878450722,1.607957749012,0.004793979821,0.768511553551,-1.387134609122,-1.794205673059,0.455823388291,-0.235975208597,0.872682826833,1.169220853589,-0.613686793417,2.677837594882,-1.18212695918
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.496968724637,-0.295856549799,0.38927695652,-0.431482271376,0.041083523874,-0.029848006868,-0.153290958981,-0.268744632174,-0.186372640872,0.00194335103,0.207876084674,0.022601066676,-0.058355941673,0.086445229276
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.496968724637,-0.295856549799,0.38927695652,-0.431482271376,0.041083523874,-0.029848006868,-0.153290958981,-0.268744632174,-0.186372640872,0.00194335103,0.207876084674,0.022601066676,-0.058355941673,0.086445229276
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,0.066622746996,0.095135388547,0.037361545885,0.166518393002,0.072374123285,0.094838117305,-0.07457085043,0.019018305352,0.091030573275,0.030488173627,0.088261928377,0.083049611699,0.016472496131,0.014946845643
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,0.890455597477,3.214895879836,1.062150736689,0.254536871899,0.589053918896,-1.313428547705,-1.490425473782,0.762395047538,0.105902899198,0.886541256149,0.779615220696,-0.753492429721,2.58249450053,-1.472991155468
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,0.151920829225,0.047703732138,0.119168509919,0.015220986297,0.065999987496,-0.138696171854,-0.075918389866,-0.056845332425,-0.246536040198,-0.046289953972,0.093467619842,0.034154957929,0.137226539895,0.189472121369
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.012721081483,-0.068446479891,0.074043113345,0.069031818296,-0.028929846778,0.014906024784,0.025963562598,-0.004063052841,-0.098110276018,-0.002551575398,0.036094481005,0.02343132741,0.084184385485,0.07072805292
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,0.017722016775,-0.016639310525,0.021342647152,0.008065861013,0.044518382669,0.002950468854,-0.006852954353,0.011061301378,-0.015408108198,-0.009991661439,-0.001737450021,-0.004910093505,-0.012901595246,-0.000181097955
